,alpha,number_of_iterations,b_0,b_age,b_weight,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103
0,100,0.001,0.12363341266593085,-1.0544139335599756,0.04116560768474777,0.3276923214806498,-0.002613615043074502,1.176450725492409,1.7730607304215882,-0.4814037010596602,-0.37664873515900593,-1.6109928728839493,-0.5789238023267147,-0.6449345054178791,0.9652909635632245,0.6866309257009262,1.0254555651471835,0.23479145219669884,0.3569038761435209,-2.004978334042438,-0.6746413446037136,-0.11708513188474479,-1.5490020056316698,0.8942955154773186,0.2241634772863367,1.474640037875291,-0.02613518934833272,0.20942403714075067,1.5265114683346959,-0.8888734270430185,0.10695661949795213,0.25405930513416675,-0.2239925521507518,0.047253131191033845,0.850138598827335,0.4465004658483617,-0.5736019412947088,-0.11574126203219504,0.1320119907571615,0.3801445886273277,0.12642637110738467,-0.5322920544912046,0.2901362968878786,0.10472013070085787,0.6960051822255373,0.23270393671119952,0.9861417424108363,-1.5069010772937605,-0.2088016314183323,-0.7738061525829735,0.33526645030576857,0.09097391236870427,2.3235065560214636,2.603741775545356,1.1624902927650336,-0.5056389994083015,1.644352443669986,0.757554023122449,-0.004473059192094422,1.5443140011888705,0.5904317441732694,-1.1994469569233979,-1.0562440097154537,0.6484726566112294,-1.79485105866208,1.0428465737133783,0.47928428897407005,0.6331749120323442,0.09445263060308805,-1.228352222613626,0.13992006080349498,0.6538856631806095,-0.36070427603312305,0.3312311560083291,-0.2551473947136573,0.487183199893006,-0.8691380726332832,0.8788945037075133,0.4882839028115669,-0.8980778658045222,-0.19062889882953202,-0.2666938361387613,-0.5449677779266883,0.1984677695770502,1.8306229509194014,-0.12379629831789693,0.5355566656233461,0.7233284790335874,-0.7275981570058375,0.28861818158451,0.3949711928916493,0.6117316558205559,0.24042335556545463,2.179295637975056,-0.8309685986436554,0.938643475086812,1.240274245164017,0.4947669989091989,0.4769045333387508,0.04585371613502905,0.04160409871093738,-0.5236784940564307,0.17538442934486745,0.04760447403862829
1,100,0.005,-0.9291996434081741,0.08820376781215528,-0.012746371064080473,-2.5109936138406934,0.4271718032142538,1.3515079520790387,-0.2344384019945166,1.0586922742057108,1.1139650008964637,1.0048965473429354,-1.3998039487578735,1.1708028034126052,0.30270828168732944,-0.5936415337949735,0.7139359320419862,-0.9756650313951044,-1.3699499472404841,0.6831454026588145,0.022139979429177756,-0.7020715941255108,-0.13210577597505344,-0.6851954248677974,1.8757420842878574,-1.6138569204710902,-1.314221361247651,1.558393523408371,-0.21733877520169767,0.8089912194584232,-0.42192910872498773,-0.10105189840821147,1.3534656343321991,1.245994626437396,-0.5239612081004182,-0.39419029732894645,0.3764980693311819,1.5763703096866564,-1.4085944405321562,-0.5613767016626804,1.4412542043241263,0.0008590327337235522,-0.22012283026054788,-0.6899547627457578,-0.23541057807169283,0.1057991965103481,0.8214099573843913,-0.03650823839089609,0.09878725447631515,-0.5790521859089767,0.07331473686478443,0.04458971514101375,0.5151605359485865,-0.46214860525250806,-0.499790924888375,-0.6258793300539784,-0.39956647952751984,0.8983289617902672,0.5919520109289549,-0.611590569888888,-0.07383651133147154,0.5948884787342251,-0.879208109840824,0.7546395975065151,-1.3325778483971773,-0.8669004755384427,-1.5743966464060983,0.684468953420433,0.8176848575489738,0.7315405600608389,0.4056295499885857,0.09825763553424258,-0.12482925371979732,1.4702720601107164,-0.21129371524584192,0.94420290729184,1.6913305492928077,0.3704795646142508,0.07327093145962923,-0.42135433589412435,-0.8280342245077864,1.1387139219383253,-0.5996036615257924,-0.02613036135702123,-0.2564031763413486,0.02340912879168118,-1.2798706911269075,0.6121168205686921,-0.639552970180411,0.2874399085513337,-1.8594230238056593,1.0290798915081296,-0.23517560721101707,0.13501086692534361,0.8079632289074575,-0.8815451387342993,-0.5644132318255091,1.509953814560725,-0.5362605415286411,0.47349847763855457,1.240397257523479,1.1952836512103953,0.17538442934486745,0.04760447403862829
2,100,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17538442934486745,0.04760447403862829
3,100,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17538442934486745,0.04760447403862829
4,100,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17538442934486745,0.04760447403862829
5,100,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17538442934486745,0.04760447403862829
6,100,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17538442934486745,0.04760447403862829
7,100,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17538442934486745,0.04760447403862829
8,100,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17538442934486745,0.04760447403862829
